latitude,longitude,area_in_meters,confidence,zone_id
-33.52134149,-70.75080685,1670.9703,0.9382,Z3
-33.50153362,-70.74565611,53.1991,0.7699,Z3
-33.53468397,-70.76993905,87.7367,0.8201,Z3
-33.46862961,-70.67186031,121.3939,0.7767,Z4
-33.4238281,-70.734927,110.9227,0.7281,Z5
-33.43448795,-70.6680496,396.6359,0.9335,Z4
-33.3905267,-70.55219813,55.8625,0.8363,Z2
-33.54897002,-70.76137138,26.6531,0.6768,Z3
-33.42730348,-70.61265421,506.8961,0.9163,Z1
-33.45316152,-70.64097653,325.4833,0.8952,Z4
-33.51536142,-70.75687747,158.4781,0.8634,Z3
-33.53857278,-70.77487841,54.8832,0.6823,Z3
-33.43297829,-70.59170665,208.4986,0.875,Z1
-33.47455361,-70.72606622,97.9064,0.803,Z5
-33.43287786,-70.77093558,105.0395,0.8766,Z5
-33.44255024,-70.73585572,61.5512,0.8211,Z5
-33.44595988,-70.76900976,38.1486,0.694,Z5
-33.42725529,-70.76448765,50.2609,0.7894,Z5
-33.46057294,-70.73604112,17.7164,0.7266,Z5
-33.42108897,-70.7378436,18.1997,0.6689,Z5
-33.42061861,-70.73874926,66.4189,0.8188,Z5
-33.4055512,-70.53834151,136.9469,0.8663,Z2
-33.47387304,-70.73410566,7.7384,0.6702,Z5
-33.41221801,-70.55870878,61.9821,0.7891,Z2
-33.53473893,-70.78420125,133.3362,0.8609,Z3
-33.43907687,-70.63130143,124.3128,0.8064,Z4
-33.54692304,-70.78826189,64.5516,0.8648,Z3
-33.43095053,-70.65067218,534.7343,0.8069,Z4
-33.42320125,-70.52836495,32.844,0.7193,Z2
-33.41949514,-70.53492158,79.8081,0.8109,Z2
-33.53565469,-70.78282648,37.6448,0.7235,Z3
-33.42078224,-70.57313458,276.5147,0.7371,Z2
-33.53170419,-70.79091087,122.5595,0.7453,Z3
-33.440525,-70.58514205,99.0225,0.8381,Z1
-33.46359252,-70.64353037,180.7865,0.8194,Z4
-33.4494888,-70.73343326,20.5946,0.7387,Z5
-33.43549745,-70.77435705,6.6411,0.6965,Z5
-33.494021,-70.7489304,46.1522,0.8083,Z3
-33.39806626,-70.53416584,18.3459,0.7145,Z2
-33.44074697,-70.63482809,15.5263,0.7236,Z4
-33.52677399,-70.78666374,164.2058,0.7758,Z3
-33.40049364,-70.51720713,219.5697,0.8746,Z2
-33.39178429,-70.53987671,55.8204,0.8443,Z2
-33.44761318,-70.67633101,52.6926,0.7966,Z4
-33.40573647,-70.5457605,8.1665,0.679,Z2
-33.45607945,-70.64103607,9.3144,0.6536,Z4
-33.39148597,-70.51933782,35.3459,0.8059,Z2
-33.42770241,-70.77196934,53.4777,0.7326,Z5
-33.43181241,-70.67345054,363.5954,0.8172,Z4
-33.52893762,-70.76211323,337.1576,0.897,Z3
-33.47950704,-70.73765435,67.8901,0.834,Z5
-33.50959437,-70.744753,4.7372,0.6637,Z3
-33.43288536,-70.75669064,11.2863,0.6887,Z5
-33.43601074,-70.73608244,28.6791,0.6844,Z5
-33.43436962,-70.7478321,14.2788,0.7182,Z5
-33.4279614,-70.73642254,35.1059,0.7583,Z5
-33.43078415,-70.76570235,129.6922,0.7797,Z5
-33.43415827,-70.76898265,32.2209,0.7174,Z5
-33.51999041,-70.78504676,94.5438,0.8244,Z3
-33.50843303,-70.74621623,159.3581,0.8782,Z3
-33.46236062,-70.65555351,45.8029,0.7814,Z4
-33.45319565,-70.64736786,1461.0414,0.9594,Z4
-33.46665437,-70.6362168,17.0192,0.6729,Z4
-33.40181382,-70.5131624,18.0344,0.6965,Z2
-33.53191109,-70.76998434,51.5892,0.6774,Z3
-33.423637,-70.56840869,231.8559,0.8166,Z2
-33.43070801,-70.76487505,117.7003,0.8127,Z5
-33.4524462,-70.78375022,27.3386,0.7631,Z5
-33.41561191,-70.53789447,19.5024,0.7304,Z2
-33.47189287,-70.74313705,125.8785,0.8057,Z5
-33.39651646,-70.51007121,164.8304,0.8161,Z2
-33.42730145,-70.76283097,76.3254,0.7917,Z5
-33.52674383,-70.79779892,11.6785,0.6747,Z3
-33.45503053,-70.7490696,57.7445,0.6675,Z5
-33.42209184,-70.5454375,30.9889,0.7466,Z2
-33.54685529,-70.769571,10.4822,0.7089,Z3
-33.4618023,-70.76195205,128.0236,0.8562,Z5
-33.51272921,-70.79242645,46.0089,0.8264,Z3
-33.46684141,-70.64311695,97.04,0.7695,Z4
-33.43020683,-70.75344387,21.0062,0.7297,Z5
-33.44346063,-70.73461315,107.7591,0.8638,Z5
-33.46652842,-70.75485491,126.368,0.8476,Z5
-33.45764478,-70.75251953,26.0414,0.7182,Z5
-33.43559701,-70.58277088,109.5528,0.8527,Z1
-33.44397578,-70.75928003,70.3456,0.8618,Z5
-33.42796876,-70.55221979,43.6261,0.765,Z2
-33.54863229,-70.76669285,15.1807,0.6793,Z3
-33.43089723,-70.75399532,112.6818,0.7734,Z5
-33.46020895,-70.73718546,11.7215,0.716,Z5
-33.44195374,-70.7559684,82.874,0.8697,Z5
-33.44409274,-70.67705115,574.5369,0.9172,Z4
-33.51536429,-70.80314912,14.5616,0.7101,Z3
-33.44795043,-70.73385838,78.5652,0.8279,Z5
-33.50400297,-70.78654647,160.1487,0.8814,Z3
-33.43175758,-70.64364286,26.9419,0.652,Z4
-33.41784271,-70.53786802,35.0538,0.8012,Z2
-33.4293231,-70.73728056,55.8865,0.7783,Z5
-33.44347097,-70.7649834,152.392,0.8459,Z5
-33.522493,-70.74439916,1864.5838,0.9022,Z3
-33.53436733,-70.74147111,34.7122,0.8008,Z3
-33.4366202,-70.73856244,57.7118,0.7969,Z5
-33.40275051,-70.55365504,11.9928,0.6718,Z2
-33.54501953,-70.76178582,32.6999,0.7436,Z3
-33.50989796,-70.76845325,72.1886,0.8743,Z3
-33.43875214,-70.73637509,74.0068,0.8104,Z5
-33.44165464,-70.64118933,38.5111,0.7659,Z4
-33.44190486,-70.64842163,1535.4323,0.8894,Z4
-33.52645223,-70.78681729,112.2831,0.8225,Z3
-33.45203587,-70.64639426,27.544,0.6634,Z4
-33.51906468,-70.79397388,32.6445,0.7563,Z3
-33.46217299,-70.67621673,18.9563,0.6978,Z4
-33.44736424,-70.7262818,21.9464,0.7263,Z5
-33.42454634,-70.53716178,62.9304,0.7565,Z2
-33.49456731,-70.78290084,117.6169,0.896,Z3
-33.42277746,-70.74937488,26.4967,0.6938,Z5
-33.53434899,-70.77570709,17.1494,0.6708,Z3
-33.45677614,-70.64412038,111.1144,0.7723,Z4
-33.43508423,-70.66182775,20.0695,0.6667,Z4
-33.52148355,-70.78893382,14.8873,0.6673,Z3
-33.49769586,-70.81477599,42.8533,0.8278,Z3
-33.4229301,-70.57296967,8.2765,0.651,Z2
-33.52667084,-70.77225087,21.6724,0.8067,Z3
-33.42049456,-70.74711542,4.1452,0.7108,Z5
-33.44157869,-70.76072994,15.678,0.7132,Z5
-33.42561214,-70.72459276,13.0935,0.7508,Z5
-33.54658873,-70.77059234,35.7526,0.7387,Z3
-33.48877361,-70.74094176,131.9797,0.7953,Z3
-33.43615324,-70.60669193,331.8372,0.9466,Z1
-33.46129032,-70.6316742,64.0877,0.7403,Z4
-33.44502703,-70.76531283,95.0534,0.7954,Z5
-33.49184749,-70.78250258,69.6199,0.8008,Z3
-33.50728662,-70.80525718,30.2296,0.7434,Z3
-33.49416625,-70.74936954,94.7634,0.709,Z3
-33.44029085,-70.63073796,15.9538,0.6608,Z4
-33.47528063,-70.72975246,227.9248,0.8313,Z5
-33.48841762,-70.74190419,113.8363,0.8655,Z3
-33.43039719,-70.72471347,78.1306,0.782,Z5
-33.43442067,-70.74216653,376.0188,0.8021,Z5
-33.45600698,-70.7569376,53.2207,0.8133,Z5
-33.52084209,-70.76571797,45.9686,0.7277,Z3
-33.51262898,-70.77397325,17.0161,0.7562,Z3
-33.50809369,-70.75109775,18.2173,0.8487,Z3
-33.40231893,-70.54982727,137.5958,0.8645,Z2
-33.44238221,-70.75606329,417.9454,0.7594,Z5
-33.45139047,-70.65002347,20.933,0.6778,Z4
-33.4552829,-70.66036046,24.4233,0.7764,Z4
-33.54448672,-70.77093654,165.9901,0.8254,Z3
-33.40060978,-70.55239858,142.6472,0.8656,Z2
-33.48273844,-70.74427437,175.0551,0.8116,Z3
-33.51998186,-70.77018668,156.7166,0.8395,Z3
-33.49311708,-70.74428188,13.5506,0.746,Z3
-33.48701973,-70.77101148,33.9812,0.7187,Z3
-33.40115487,-70.55562661,460.9512,0.9289,Z2
-33.50324912,-70.74885708,71.2181,0.8204,Z3
-33.4371382,-70.58658458,17.0127,0.7531,Z1
-33.52102168,-70.74734235,54.6156,0.6941,Z3
-33.51582955,-70.7801933,39.8826,0.7609,Z3
-33.40822324,-70.52828028,72.2514,0.7882,Z2
-33.41906871,-70.54785987,205.8582,0.8864,Z2
-33.43385508,-70.73895651,111.3873,0.8101,Z5
-33.43557802,-70.76018078,13.7764,0.7224,Z5
-33.4241379,-70.72679573,10.873,0.6523,Z5
-33.4858232,-70.76372177,23.5833,0.6512,Z3
-33.41232647,-70.56186249,29.3339,0.711,Z2
-33.45096546,-70.72105604,100.5856,0.7822,Z5
-33.51514728,-70.78610215,59.9286,0.7268,Z3
-33.47248965,-70.74794482,77.9841,0.841,Z5
-33.50409991,-70.79369453,47.9909,0.8026,Z3
-33.43311586,-70.75541304,78.0675,0.7698,Z5
-33.47178732,-70.74866687,56.9813,0.7724,Z5
-33.47994609,-70.74811886,35.9354,0.7644,Z5
-33.46129284,-70.75293095,34.2316,0.6924,Z5
-33.5144052,-70.75684831,29.0302,0.7166,Z3
-33.47804083,-70.72104182,236.4133,0.7876,Z5
-33.41438904,-70.53362543,23.8711,0.7494,Z2
-33.43584206,-70.77348039,16.8956,0.6551,Z5
-33.44632805,-70.7238953,57.6253,0.733,Z5
-33.44537492,-70.64182757,161.8967,0.8153,Z4
-33.46523404,-70.75757264,300.629,0.8432,Z5
-33.540828,-70.78365439,34.4676,0.7508,Z3
-33.4034609,-70.51117044,164.3835,0.8669,Z2
-33.5153585,-70.80621025,431.7353,0.826,Z3
-33.50800352,-70.79364932,9.4138,0.6845,Z3
-33.40440923,-70.54253538,24.3995,0.6635,Z2
-33.54107052,-70.78306746,60.0574,0.7667,Z3
-33.39778427,-70.51237557,178.7321,0.8403,Z2
-33.49152355,-70.740973,40.6592,0.7101,Z3
-33.44453279,-70.75532833,81.4277,0.7322,Z5
-33.45491003,-70.6471869,110.4929,0.8587,Z4
-33.44923604,-70.61871549,25.3423,0.6787,Z1
-33.42064626,-70.52914286,67.947,0.856,Z2
-33.5473592,-70.7760484,77.6789,0.8584,Z3
-33.44263173,-70.61638635,11.782,0.8032,Z1
-33.44340932,-70.72509802,115.9765,0.7999,Z5
-33.44477811,-70.6723008,22.7729,0.7849,Z4
-33.45752932,-70.7520726,136.4307,0.8462,Z5
-33.50151774,-70.80517899,14.8187,0.7003,Z3
-33.53330148,-70.77912385,20.5725,0.7509,Z3
-33.46332414,-70.75635611,89.7426,0.7962,Z5
-33.42363741,-70.54053675,21.1815,0.7751,Z2
-33.41820905,-70.53636697,28.7878,0.7519,Z2
-33.41444906,-70.5639579,18.865,0.7579,Z2
-33.53823342,-70.77557344,38.7005,0.7438,Z3
-33.49399403,-70.74021313,115.5153,0.8205,Z3
-33.43499452,-70.72332946,17.317,0.7148,Z5
-33.46247303,-70.73267383,10.3308,0.6675,Z5
-33.5238637,-70.760514,146.4412,0.868,Z3
-33.46361622,-70.74938386,9.8424,0.7094,Z5
-33.50406027,-70.77709037,202.2721,0.8225,Z3
-33.42333152,-70.5351272,34.8259,0.6744,Z2
-33.44539987,-70.72695924,45.877,0.7568,Z5
-33.50070826,-70.7772781,169.9935,0.843,Z3
-33.42765584,-70.75996963,18.9209,0.7527,Z5
-33.54485761,-70.76963083,102.3499,0.8085,Z3
-33.45769577,-70.64471481,212.6305,0.7586,Z4
-33.45028225,-70.78511764,168.7021,0.8081,Z5
-33.43235496,-70.60477704,323.0446,0.9203,Z1
-33.4205436,-70.7476604,36.6772,0.7203,Z5
-33.54785908,-70.77007818,123.6758,0.9005,Z3
-33.50346244,-70.75927791,101.1096,0.9044,Z3
-33.44253021,-70.63456719,145.1233,0.8368,Z4
-33.52595664,-70.79546492,9.7915,0.6791,Z3
-33.44577946,-70.60537804,34.8645,0.8272,Z1
-33.42663755,-70.7455399,24.0497,0.8014,Z5
-33.46688411,-70.66517504,163.0472,0.8588,Z4
-33.44559582,-70.64363092,105.4152,0.8057,Z4
-33.47750151,-70.72085346,24.2838,0.6653,Z5
-33.4785759,-70.72538621,55.3201,0.8069,Z5
-33.42523195,-70.526084,131.5611,0.8018,Z2
-33.3978961,-70.52522234,25.1357,0.6669,Z2
-33.46390405,-70.63391333,26.2897,0.6747,Z4
-33.48631539,-70.74315036,7.6985,0.6863,Z3
-33.54889488,-70.77102577,46.8055,0.696,Z3
-33.45956458,-70.6346281,88.6522,0.6976,Z4
-33.40027949,-70.56277703,28.9209,0.696,Z2
-33.54687562,-70.74146413,98.673,0.8416,Z3
-33.42048369,-70.56509505,906.3398,0.8586,Z2
-33.49520307,-70.78315519,25.2941,0.6638,Z3
-33.51697694,-70.77628008,66.2478,0.7959,Z3
-33.46601099,-70.73430001,142.2889,0.8068,Z5
-33.44486786,-70.6396326,216.3019,0.9163,Z4
-33.46720579,-70.74063216,151.9848,0.8425,Z5
-33.44005567,-70.75868865,128.8023,0.7703,Z5
-33.44119388,-70.58217522,7.1756,0.6904,Z1
-33.47910223,-70.75930031,133.6593,0.8947,Z5
-33.42995019,-70.74830304,42.4978,0.8378,Z5
-33.44231214,-70.63355421,10.6581,0.7034,Z4
-33.45201563,-70.67625291,13.7015,0.7007,Z4
-33.43045424,-70.76810209,28.6947,0.8198,Z5
-33.41032638,-70.57408428,325.6599,0.8279,Z2
-33.51511956,-70.79563611,825.7821,0.868,Z3
-33.42301656,-70.53411189,72.3104,0.875,Z2
-33.5101775,-70.78305044,370.4704,0.8897,Z3
-33.49204159,-70.77030867,79.151,0.8564,Z3
-33.43872276,-70.76728427,152.5718,0.7866,Z5
-33.47491043,-70.75482883,13.4996,0.6599,Z5
-33.44549377,-70.76139908,136.6498,0.7385,Z5
-33.49479966,-70.76169807,78.074,0.8605,Z3
-33.47532327,-70.73084858,205.4914,0.813,Z5
-33.5104742,-70.78028391,12.4896,0.7248,Z3
-33.45706419,-70.73696288,31.8041,0.7185,Z5
-33.45160784,-70.75921787,87.0173,0.9051,Z5
-33.43976088,-70.72335693,4.7701,0.7442,Z5
-33.42934962,-70.74431763,108.255,0.7331,Z5
-33.44439012,-70.5842569,142.5275,0.8151,Z1
-33.45892321,-70.75252823,36.1584,0.7653,Z5
-33.46565312,-70.63419638,164.1722,0.8125,Z4
-33.44986235,-70.63904751,38.6061,0.7383,Z4
-33.43163887,-70.72785559,68.9666,0.8514,Z5
-33.40794543,-70.56647903,27.1508,0.7572,Z2
-33.50681819,-70.74216468,15.0283,0.7507,Z3
-33.5125863,-70.74751633,78.6701,0.8449,Z3
-33.42949101,-70.76302548,33.6932,0.7025,Z5
-33.4334983,-70.59601888,271.3887,0.9156,Z1
-33.40717331,-70.51150944,84.2059,0.7157,Z2
-33.45612855,-70.76277217,97.3995,0.8291,Z5
-33.54287902,-70.7610911,91.7453,0.8251,Z3
-33.43345328,-70.74990391,49.5217,0.7702,Z5
-33.46052024,-70.6346003,109.8872,0.7707,Z4
-33.43674488,-70.76149814,44.8147,0.7711,Z5
-33.41357392,-70.56731704,155.7174,0.7915,Z2
-33.4687129,-70.63146339,116.7934,0.8432,Z4
-33.44836121,-70.66155518,66.5481,0.823,Z4
-33.45543236,-70.6366527,92.7035,0.76,Z4
-33.5204647,-70.79101773,144.0139,0.8364,Z3
-33.43873117,-70.66368005,182.4447,0.8619,Z4
-33.43864058,-70.66527271,386.1938,0.9134,Z4
-33.41682736,-70.53142041,21.8361,0.7142,Z2
-33.48872508,-70.76430625,13.0102,0.7422,Z3
-33.42006783,-70.54439484,94.2871,0.8599,Z2
-33.43932323,-70.73361838,9.7254,0.6645,Z5
-33.53450185,-70.77077125,64.1547,0.7377,Z3
-33.52798695,-70.76487483,209.4932,0.8837,Z3
-33.46481569,-70.75538529,186.69,0.8477,Z5
-33.52292966,-70.78558744,33.6154,0.7762,Z3
-33.4506609,-70.726321,144.9853,0.8386,Z5
-33.42689931,-70.73386801,71.4742,0.8265,Z5
-33.45767735,-70.65018159,38.0007,0.7034,Z4
-33.48716738,-70.76445204,22.1189,0.7932,Z3
-33.5384071,-70.77668411,20.9698,0.7473,Z3
-33.41728809,-70.55772068,257.6141,0.8898,Z2
-33.41531413,-70.55873663,116.6401,0.8674,Z2
-33.46166559,-70.65601739,109.5415,0.8367,Z4
-33.4644429,-70.63286863,105.7092,0.8132,Z4
-33.43319528,-70.75886998,20.8268,0.6713,Z5
-33.46845846,-70.76058651,60.2884,0.8424,Z5
-33.49075537,-70.76771754,129.8699,0.7108,Z3
-33.54296548,-70.81737131,12.2452,0.7047,Z3
-33.52955813,-70.79583823,166.5053,0.8055,Z3
-33.50605249,-70.76152861,58.0121,0.7458,Z3
-33.45524581,-70.75532258,102.5632,0.8434,Z5
-33.4652407,-70.64532369,9.6445,0.6566,Z4
-33.39367299,-70.51234528,68.5672,0.8572,Z2
-33.51175178,-70.77443271,141.2071,0.8349,Z3
-33.49290746,-70.7839284,12.2269,0.6569,Z3
-33.47847464,-70.75317479,90.2158,0.8508,Z5
-33.52358482,-70.79467473,23.2216,0.705,Z3
-33.41836295,-70.59634779,35.1028,0.7574,Z1
-33.43691372,-70.77026654,107.5052,0.8309,Z5
-33.45269311,-70.64792272,76.5071,0.7793,Z4
-33.53240567,-70.76141612,65.82,0.8133,Z3
-33.51283682,-70.75368005,27.2333,0.7687,Z3
-33.52853967,-70.76137239,18.1921,0.6971,Z3
-33.51585687,-70.7606422,36.1766,0.6948,Z3
-33.44984502,-70.72618093,40.1534,0.7551,Z5
-33.50586081,-70.79030002,28.9983,0.7309,Z3
-33.45229043,-70.7556297,49.0942,0.8081,Z5
-33.50032921,-70.74771457,285.4782,0.8036,Z3
-33.50086784,-70.76590745,54.8754,0.8223,Z3
-33.42260508,-70.75045194,18.7803,0.7155,Z5
-33.48318942,-70.74230148,162.1964,0.8399,Z3
-33.43258984,-70.75435627,53.7514,0.8369,Z5
-33.48288209,-70.76390462,19.5641,0.7395,Z3
-33.41807265,-70.53552185,43.4489,0.8121,Z2
-33.51994547,-70.76984397,292.4186,0.8862,Z3
-33.4607192,-70.64881513,305.0943,0.895,Z4
-33.52447156,-70.76437035,29.6592,0.7788,Z3
-33.44667342,-70.72904128,42.6226,0.8069,Z5
-33.45487665,-70.63424563,104.1537,0.6756,Z4
-33.43110341,-70.6724869,103.5524,0.8651,Z4
-33.50960915,-70.8154106,25.8529,0.7116,Z3
-33.42528457,-70.57170038,224.4239,0.8904,Z2
-33.4139107,-70.5997262,107.275,0.8035,Z1
-33.5329753,-70.77079189,38.0435,0.709,Z3
-33.43502749,-70.61678842,350.1143,0.8335,Z1
-33.53460981,-70.78293666,41.7499,0.7263,Z3
-33.52120628,-70.77063797,145.8709,0.8356,Z3
-33.53245336,-70.77708879,699.7787,0.9368,Z3
-33.44545367,-70.74819517,392.9892,0.7943,Z5
-33.40590915,-70.5453611,165.7234,0.8346,Z2
-33.39336106,-70.55018448,8.8654,0.7178,Z2
-33.445265,-70.61454039,21.5663,0.6921,Z1
-33.45189127,-70.77125571,699.4428,0.886,Z5
-33.52736401,-70.765895,180.8594,0.7964,Z3
-33.4662158,-70.67343615,45.5936,0.8637,Z4
-33.51604704,-70.74563419,105.0615,0.7916,Z3
-33.50176159,-70.74450024,33.428,0.6967,Z3
-33.54988205,-70.79516127,9.7218,0.7219,Z3
-33.41385885,-70.5429654,125.5998,0.8265,Z2
-33.42476449,-70.58774143,136.267,0.7632,Z1
-33.43509229,-70.61560665,116.6521,0.7139,Z1
-33.44263296,-70.73612735,44.3691,0.7707,Z5
-33.44080949,-70.76111437,38.3977,0.7749,Z5
-33.43362333,-70.73572207,42.8856,0.8662,Z5
-33.43128523,-70.73865105,77.2617,0.7731,Z5
-33.53210168,-70.7962185,70.9736,0.8657,Z3
-33.43081704,-70.67676487,101.0399,0.8876,Z4
-33.44158149,-70.75369634,361.1133,0.8989,Z5
-33.39347208,-70.50008866,139.081,0.816,Z2
-33.42487369,-70.53207392,6.0542,0.6838,Z2
-33.4006407,-70.55123101,32.6476,0.6924,Z2
-33.5171148,-70.76384305,10.3871,0.7118,Z3
-33.44923126,-70.58116468,65.0493,0.8359,Z1
-33.44542296,-70.73280805,69.6161,0.8276,Z5
-33.51076102,-70.78236964,394.6139,0.8503,Z3
-33.4085359,-70.5204741,9.8411,0.6664,Z2
-33.45293765,-70.63640898,62.5516,0.8251,Z4
-33.45707351,-70.67035903,96.2983,0.8405,Z4
-33.41292819,-70.51468813,25.1861,0.8048,Z2
-33.52411104,-70.76330298,68.8679,0.7633,Z3
-33.48005954,-70.74972233,53.109,0.8292,Z3
-33.42839551,-70.74509953,107.941,0.7102,Z5
-33.4540412,-70.72198462,76.8978,0.8525,Z5
-33.47265182,-70.75618488,25.5579,0.7482,Z5
-33.49752467,-70.75067013,6.2534,0.7732,Z3
-33.43365838,-70.59504447,88.6784,0.8218,Z1
-33.40545178,-70.54679389,15.731,0.7448,Z2
-33.51569673,-70.76380391,12.6664,0.7125,Z3
-33.43740755,-70.74499057,114.2885,0.7838,Z5
-33.41398097,-70.57248723,170.1087,0.8826,Z2
-33.51280437,-70.7542551,146.4256,0.8276,Z3
-33.51989014,-70.79159447,15.184,0.652,Z3
-33.46520625,-70.72170172,189.0953,0.9012,Z5
-33.43623949,-70.72175145,13.2871,0.7139,Z5
-33.45849744,-70.74734843,52.6799,0.7656,Z5
-33.41867881,-70.56479235,11.9738,0.7197,Z2
-33.42618215,-70.73751395,19.1534,0.7019,Z5
-33.52718515,-70.79066236,75.7126,0.8703,Z3
-33.45358959,-70.64120285,194.6694,0.8635,Z4
-33.53514939,-70.74241444,13.4183,0.6761,Z3
-33.41216332,-70.58407533,817.4024,0.7827,Z1
-33.53155255,-70.79348526,11.3231,0.7364,Z3
-33.44223345,-70.60778045,70.646,0.7849,Z1
-33.4079177,-70.50429417,42.8935,0.7185,Z2
-33.54391286,-70.78398266,29.51,0.7039,Z3
-33.41865742,-70.5777096,58.6035,0.7148,Z2
-33.44233695,-70.66175195,164.3818,0.8867,Z4
-33.43511736,-70.76631048,11.156,0.6639,Z5
-33.42717691,-70.7546594,56.7837,0.8226,Z5
-33.44711192,-70.58377385,131.5169,0.7741,Z1
-33.5209988,-70.77562368,158.4523,0.8742,Z3
-33.42136058,-70.73785022,46.0344,0.7495,Z5
-33.44540552,-70.60795288,218.2607,0.9325,Z1
-33.4468324,-70.63550454,134.1013,0.8213,Z4
-33.51424364,-70.75768083,44.5505,0.7526,Z3
-33.46169507,-70.63812464,20.8357,0.6975,Z4
-33.46300901,-70.63842437,16.9136,0.6592,Z4
-33.51228844,-70.78163344,15.2209,0.7324,Z3
-33.5159054,-70.76565446,136.0378,0.8481,Z3
-33.52612865,-70.76734243,64.2014,0.8267,Z3
-33.43882611,-70.73942378,20.9543,0.6562,Z5
-33.44378089,-70.61241582,158.0768,0.9033,Z1
-33.41781082,-70.57833724,37.6069,0.7518,Z2
-33.42818247,-70.73609299,81.0424,0.861,Z5
-33.50293335,-70.78424046,109.3519,0.8883,Z3
-33.45652789,-70.75237954,17.3904,0.682,Z5
-33.40508983,-70.56096449,108.6997,0.8645,Z2
-33.51533559,-70.76069834,36.788,0.7138,Z3
-33.4808991,-70.74951395,48.0661,0.8089,Z3
-33.40510774,-70.53403933,113.9222,0.7841,Z2
-33.44996136,-70.64636021,201.8694,0.8261,Z4
-33.42356592,-70.61315819,106.3591,0.8708,Z1
-33.48501249,-70.75482112,11.6587,0.6681,Z3
-33.40998546,-70.54110078,130.0908,0.8972,Z2
-33.43972429,-70.76913984,21.0991,0.6785,Z5
-33.4455028,-70.58022681,39.3447,0.8174,Z1
-33.46798139,-70.75685954,42.0016,0.7141,Z5
-33.43384316,-70.66110441,11.1752,0.7005,Z4
-33.4313398,-70.76291133,38.6427,0.7569,Z5
-33.43780043,-70.75975351,116.9265,0.7888,Z5
-33.41592202,-70.50861488,175.3711,0.7429,Z2
-33.52205309,-70.76423909,136.2349,0.8436,Z3
-33.42942091,-70.73786043,17.4385,0.6532,Z5
-33.42943883,-70.75998479,119.1006,0.8338,Z5
-33.43968986,-70.59237794,102.3031,0.8607,Z1
-33.42148866,-70.59033,83.5421,0.8716,Z1
-33.5408611,-70.78445935,74.054,0.7987,Z3
-33.50772121,-70.78264443,86.3619,0.841,Z3
-33.42412454,-70.75411177,24.6637,0.6728,Z5
-33.46457949,-70.74507954,12.4277,0.785,Z5
-33.51020593,-70.7810512,18.0222,0.7132,Z3
-33.44865706,-70.75423055,15.0828,0.749,Z5
-33.42934055,-70.7670093,149.9542,0.8346,Z5
-33.4259818,-70.7377044,31.8316,0.745,Z5
-33.53615089,-70.7934553,29.8324,0.7427,Z3
-33.43300988,-70.72217989,77.5691,0.8231,Z5
-33.4447559,-70.7258157,107.8832,0.8234,Z5
-33.54013319,-70.77288896,29.3758,0.7497,Z3
-33.43164831,-70.6327875,71.8166,0.7376,Z4
-33.42039192,-70.59785863,280.8781,0.7925,Z1
-33.46203827,-70.75647113,17.953,0.7028,Z5
-33.44091604,-70.73218946,76.901,0.7997,Z5
-33.51558764,-70.77992961,57.6006,0.7356,Z3
-33.50998597,-70.79811423,8.7952,0.6776,Z3
-33.42786434,-70.56490605,9.602,0.6971,Z2
-33.52958122,-70.75452374,236.9387,0.836,Z3
-33.52847404,-70.77181886,52.3198,0.8537,Z3
-33.53250292,-70.76801384,23.4445,0.6714,Z3
-33.43305199,-70.67776997,34.837,0.7635,Z4
-33.42600897,-70.56980172,137.342,0.7612,Z2
-33.4435657,-70.59510347,15.5908,0.7804,Z1
-33.46263573,-70.7301202,103.648,0.8025,Z5
-33.42397681,-70.72495342,50.8285,0.7857,Z5
-33.52896696,-70.76733248,34.7499,0.7886,Z3
-33.44342176,-70.61382825,99.453,0.8004,Z1
-33.5239172,-70.80424997,7.496,0.6687,Z3
-33.41037237,-70.52154479,49.5935,0.7294,Z2
-33.53294159,-70.79677692,58.3065,0.8505,Z3
-33.53982545,-70.77899329,23.1925,0.7614,Z3
-33.44798193,-70.77909686,23.6734,0.8125,Z5
-33.44236167,-70.72712242,57.089,0.8512,Z5
-33.43117639,-70.61737182,134.7717,0.8188,Z1
-33.43997562,-70.72987178,51.9129,0.7788,Z5
-33.40127785,-70.54865744,81.0182,0.8582,Z2
-33.43504144,-70.76987516,43.047,0.6891,Z5
-33.4609212,-70.7361126,24.6838,0.7336,Z5
-33.53928131,-70.78054168,185.433,0.7988,Z3
-33.43792126,-70.73444625,43.9401,0.7959,Z5
-33.46172461,-70.7659719,40.4521,0.7071,Z5
-33.49868055,-70.75727297,22.0583,0.7183,Z3
-33.43425588,-70.73380156,55.345,0.7204,Z5
-33.45087422,-70.73254669,38.334,0.7533,Z5
-33.46643639,-70.761422,190.9396,0.7766,Z5
-33.43994844,-70.72078817,46.0648,0.7591,Z5
-33.4395547,-70.67376511,247.8981,0.817,Z4
-33.43275573,-70.64404951,109.9565,0.7134,Z4
-33.50990314,-70.76113431,203.8329,0.8386,Z3
-33.43452457,-70.61923523,117.3856,0.8559,Z1
-33.50327237,-70.75778994,43.823,0.8266,Z3
-33.49797143,-70.7745163,14.7523,0.7084,Z3
-33.52166084,-70.77280513,13.048,0.7122,Z3
-33.43782437,-70.73389449,32.3801,0.8111,Z5
